cycle_idx,stage2_rmse,stage3b_rmse,R0_stage2,R0_stage3b,thetaZ_l2_norm,thetaZ_max_abs,shape_drift_rmse,shape_drift_mae,shape_drift_max_abs,Dn_over_Rn2,Dp_over_Rp2,De_over_eps_L1_sq,De_over_eps_L12_intf_sq,De_over_eps_L2_sq,De_over_eps_L23_intf_sq,De_over_eps_L3_sq
58,0.002957735395457908,0.005596671773603191,0.04908294799854078,0.04859447491598266,0.4445140716606194,0.4409547849028656,3.2089019612463733e+74,1.1243478336898001e+74,1.5202332610123791e+75,0.0010677104266264966,0.0010677104266264966,1.9443120225755968,1.028946984786741,2.807784670971747,1.028946984786741,1.9443120225755968
59,0.003096533484094682,0.006094825032096552,0.049131518898464746,0.04861832665500746,0.44811197269614295,0.44444444218967455,3.2094140474080985e+74,1.1245272237430599e+74,1.5204719405087455e+75,0.0011202776877023571,0.0011202776877023571,1.8887496205961665,1.0262037508406046,2.7128892062007077,1.0262037508406046,1.8887496205961665
60,0.006616164435245461,0.01099278510950391,0.0490895197612594,0.0486209793864635,0.44936760743656984,0.4461545633728576,3.3433260021734583e+74,1.171447901626843e+74,1.583921150103246e+75,0.0011524758986221932,0.0011524758986221932,1.8572353815679674,1.0247046297690992,2.658938470590444,1.0247046297690992,1.8572353815679674
61,0.0032075657420212187,0.006272630742159669,0.04913294740604433,0.04860197251075404,0.45262703412747496,0.4487883380193003,3.1862250628007737e+74,1.1164022096235782e+74,1.5094898077359437e+75,0.0011206975918622553,0.0011206975918622553,1.8883178876858453,1.0261834886301304,2.712153191194595,1.0261834886301304,1.8883178876858453
62,0.007856696944502646,0.016229297380114787,0.049089842587120396,0.04870937034844497,0.45246689790953437,0.4493265639392148,3.539122304428347e+74,1.2400518099528285e+74,1.6766828336140169e+75,0.0011102254854314171,0.0011102254854314171,1.8989628531506901,1.0266986049913445,2.730353871484089,1.0266986049913445,1.8989628531506901
63,0.003085889808779901,0.0055916341307605385,0.04906378547241604,0.04850360747768288,0.4572662537295165,0.45327592610411205,3.135264893215572e+74,1.0985466073534583e+74,1.4853497621202234e+75,0.0011499124753995673,0.0011499124753995673,1.8596719048103634,1.0248194951465792,2.6631151802533437,1.0248194951465792,1.8596719048103634
64,0.0032168181825766597,0.006425986473538521,0.04905749625904696,0.04852210926375477,0.45972047963542306,0.4556576144448156,3.1141565948023134e+74,1.0911505772903451e+74,1.4753473557373989e+75,0.0010820979182117082,0.0010820979182117082,1.9285798076050942,1.0281564417187328,2.7809389343025557,1.0281564417187328,1.9285798076050942
65,0.0032451223443454367,0.006643639238981099,0.049145031063902674,0.04858643779561136,0.461219007367783,0.4570996401750345,3.129685097722421e+74,1.0965913913280185e+74,1.482690652984101e+75,0.0011218421272414768,0.0011218421272414768,1.8871714437197202,1.0261279930029465,2.710191062250694,1.0261279930029465,1.8871714437197202
66,0.003177391697252955,0.006558095711616651,0.04911663998539753,0.048573732869829904,0.46186299847949874,0.4576859846450068,3.1214151561247616e+74,1.0936938707014907e+74,1.4787873084561575e+75,0.0010523468586902801,0.0010523468586902801,1.9615567973288774,1.0298272544179508,2.8371966860335247,1.0298272544179508,1.9615567973288774
67,0.00939815697675326,0.014873657543337353,0.04910592744713729,0.04856424901064157,0.45990725201985627,0.4568008217422033,3.73464996625485e+74,1.3085615407618445e+74,1.769311957029396e+75,0.0011438370108844966,0.0011438370108844966,1.865515388118013,1.0250944912619644,2.673122929907407,1.0250944912619644,1.865515388118013
68,0.003251842446459625,0.006229825561928267,0.0491244277447609,0.048583644088602884,0.46448090531495884,0.46014834923117076,3.059440797382255e+74,1.0719789730613911e+74,1.4494184209654276e+75,0.0010677104266264966,0.0010677104266264966,1.9443120225755968,1.028946984786741,2.807784670971747,1.028946984786741,1.9443120225755968
69,0.006297499835217164,0.007359848605015587,0.049118377307095,0.048545382824422216,0.4678706092232505,0.464228088792121,3.3980311594153233e+74,1.1906156517771469e+74,1.6098316379228847e+75,0.0011400276600065688,0.0011400276600065688,1.869182141272859,1.0252695377206575,2.6794088672568845,1.0252695377206575,1.869182141272859
70,0.009172130977787966,0.02064605982951469,0.049073220723332714,0.04860862212447172,0.46913615053800833,0.4658873925084225,3.687377187792754e+74,1.2919979485711224e+74,1.7469195938028532e+75,0.0011373773674676828,0.0011373773674676828,1.871779206725037,1.0253919482148712,2.6838516660152245,1.0253919482148712,1.871779206725037
71,0.003334805879402631,0.005920660678013537,0.049076984179154286,0.04849053757888353,0.4733730916681884,0.46907058020231734,3.0805922412904176e+74,1.0793901055401341e+74,1.4594395992477532e+75,0.0011200863839793131,0.0011200863839793131,1.8888978368834906,1.0262136321448865,2.7131547547781363,1.0262136321448865,1.8888978368834906
72,0.0034315223420374667,0.006425705897892576,0.049119242125751056,0.048540682582850055,0.4759424571959792,0.4715662606986183,3.088529274223057e+74,1.0821711184026579e+74,1.4632002173713886e+75,0.0011137359630695321,0.0011137359630695321,1.895382585390481,1.026524174246111,2.724230672127654,1.026524174246111,1.895382585390481
73,0.0033140095121765092,0.005795232058097025,0.04906887553894404,0.04846958812956911,0.4795973263510371,0.47522195963402647,3.0943555460198524e+74,1.0842125944796659e+74,1.4659651719480651e+75,0.0011426702716354922,0.0011426702716354922,1.866639504395805,1.0251478718703386,2.6750491516586266,1.0251478718703386,1.866639504395805
74,0.008645986541944975,0.014455188620752984,0.04908894457433471,0.04853229108836908,0.4802042002237982,0.4764698244339761,3.576963708073851e+74,1.2533108205063614e+74,1.6946092520452672e+75,0.0011645299039925313,0.0011645299039925313,1.8458821356323263,1.0241751417844869,2.6394796557530427,1.0241751417844869,1.8458821356323263
75,0.0032313363774590822,0.006312322872033081,0.04906559865373393,0.04845575447219266,0.48499291773948966,0.4805486015145266,3.0571446891698927e+74,1.0711745063742295e+74,1.4483363009130935e+75,0.0011343149100444577,0.0011343149100444577,1.874784459217013,1.0255346042658722,2.6889948626087894,1.0255346042658722,1.874784459217013
